Airline.Status,Age,Gender,Price.Sensitivity,Flights.Per.Year,Loyalty,Type.of.Travel,Eating.and.Drinking.at.Airport,Class,Partner.Code,Origin.State,Destination.State,Arrival.Delay.in.Minutes,Flight.cancelled,Flight.time.in.minutes,Customer.Type
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Business,EV,Texas,Alabama,Long_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,B6,Florida,New York,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Oklahoma,Michigan,Short_Delay,No,Short_Flights,Detractor
Gold,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,VX,Florida,California,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Nevada,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OO,Minnesota,Minnesota,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,1,Frq_Fly,Positive,Business travel,151orMore,Eco Plus,DL,Georgia,New York,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Colorado,Oklahoma,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Business,MQ,New York,Missouri,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,EV,South Dakota,Illinois,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OO,California,California,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,EV,Louisiana,Georgia,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Colorado,Nevada,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,FL,Texas,Georgia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,B6,New York,Illinois,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Business,FL,Georgia,New York,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,AA,Texas,Florida,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OO,California,California,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Washington,Georgia,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco Plus,OO,California,Oregon,Long_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Business,EV,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,AA,Massachusetts,Illinois,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Positive,Mileage tickets,151orMore,Eco,DL,Michigan,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Eco Plus,OU,California,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,B6,Massachusetts,Florida,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Business,EV,Alabama,Virginia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,OO,Utah,Colorado,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Washington,New Mexico,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,California,Colorado,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,US,North Carolina,New York,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco Plus,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,Colorado,Washington,Short_Delay,No,Short_Flights,Detractor
Gold,Old,Female,1,Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Minnesota,Florida,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,AA,New York,Florida,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Positive,Personal Travel,151orMore,Eco,WN,Maryland,Maine,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Florida,Texas,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,US,New York,Massachusetts,Short_Delay,Yes,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,OU,Colorado,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,DL,Georgia,Georgia,Long_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,151orMore,Eco,OO,Montana,Utah,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,Massachusetts,North Carolina,Long_Delay,No,Short_Flights,Promoter
Gold,Old,Female,1,Frq_Fly,Positive,Business travel,151orMore,Eco,EV,Texas,Virginia,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,OO,California,Utah,Short_Delay,No,Long_Flights,Detractor
Platinum,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,DL,Georgia,California,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,AA,Illinois,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,California,California,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,New York,Oregon,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Louisiana,Florida,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Louisiana,Georgia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,OO,California,Oregon,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,EV,Illinois,Nebraska,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Massachusetts,Illinois,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,AS,Florida,Washington,Short_Delay,No,Long_Flights,Passive
Gold,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Wisconsin,Maryland,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Wisconsin,Massachusetts,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco Plus,WN,Missouri,Florida,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,DL,Puerto Rico,Georgia,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,WN,Florida,Florida,Long_Delay,No,Long_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco Plus,WN,Nevada,Colorado,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,0,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OO,California,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Business,DL,Maryland,Michigan,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,AS,Utah,Washington,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,MQ,Michigan,Illinois,Short_Delay,No,Long_Flights,Promoter
Platinum,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Nevada,Louisiana,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco Plus,B6,New York,Illinois,Long_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Ohio,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Colorado,Texas,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,New York,Michigan,Short_Delay,No,Long_Flights,Passive
Gold,Old,Female,1,Frq_Fly,Positive,Personal Travel,151orMore,Eco,OO,Oregon,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,FL,Minnesota,Georgia,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,0,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,WN,Arizona,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,VX,California,Washington,Long_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,B6,Massachusetts,Virginia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Oklahoma,Texas,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,US,Missouri,Arizona,Short_Delay,No,Short_Flights,Detractor
Platinum,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Louisiana,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,Illinois,New Hampshire,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,New York,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Vermont,Georgia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Ohio,Maryland,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,OO,Utah,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Oklahoma,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,California,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Business,WN,Pennsylvania,Maryland,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Business,OU,Illinois,California,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Business,WN,Wisconsin,Missouri,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Business,OU,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OO,Wisconsin,Illinois,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OO,Colorado,California,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,AA,Florida,California,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,EV,Georgia,Georgia,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,0,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,HA,Hawaii,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Business,US,Oregon,Arizona,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OU,California,Illinois,Long_Delay,No,Long_Flights,Passive
Blue,Old,Male,3,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Rhode Island,Georgia,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,North Carolina,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,US,Pennsylvania,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,US,Florida,North Carolina,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,US,North Carolina,Florida,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,OO,Utah,Utah,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,New Mexico,Illinois,Short_Delay,No,Short_Flights,Detractor
Silver,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,South Dakota,Illinois,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,New Mexico,Arizona,Short_Delay,No,Long_Flights,Passive
Gold,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,DL,New York,Michigan,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Positive,Personal Travel,50orLess,Eco,B6,Washington,Massachusetts,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,DL,Pennsylvania,Georgia,Short_Delay,No,Long_Flights,Passive
Gold,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Business,WN,New Mexico,Nevada,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,Arizona,North Carolina,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,OU,Pennsylvania,Texas,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,South Carolina,Virginia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Georgia,Michigan,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,OO,Kentucky,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,FL,Florida,Ohio,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Minnesota,Alaska,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OO,Colorado,Utah,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,MQ,Oklahoma,Illinois,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,DL,Florida,Minnesota,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,AA,Florida,Florida,Long_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,EV,Illinois,Minnesota,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,3,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,Washington,Nevada,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Missouri,Florida,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,California,Nevada,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,US,Pennsylvania,Puerto Rico,Long_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Florida,Missouri,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Eco,EV,Ohio,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Mileage tickets,151orMore,Business,B6,New York,Washington,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,F9,Colorado,Louisiana,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Business,OU,Colorado,Illinois,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,New York,Illinois,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,OU,Texas,Colorado,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Positive,Business travel,151orMore,Eco,EV,North Dakota,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Wisconsin,Florida,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Wisconsin,Michigan,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,North Carolina,Illinois,Short_Delay,Yes,Long_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,WN,New York,Missouri,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Michigan,Maryland,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,AS,Washington,California,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Colorado,Washington,Short_Delay,No,Short_Flights,Passive
Gold,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,B6,Massachusetts,Virginia,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Nebraska,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Minnesota,Illinois,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,OO,California,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,AA,Virginia,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Illinois,Georgia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Nebraska,Colorado,Long_Delay,No,Short_Flights,Detractor
Silver,Old,Female,2,Frq_Fly,Positive,Business travel,151orMore,Eco,WN,California,Colorado,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,New York,Georgia,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Minnesota,Virginia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,US,North Carolina,Virginia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,South Carolina,Georgia,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,2,Frq_Fly,Negative,Business travel,151orMore,Eco,US,Pennsylvania,Illinois,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,US,Arizona,Massachusetts,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Georgia,Texas,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,OU,California,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Georgia,Texas,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OU,Illinois,California,Long_Delay,No,Long_Flights,Detractor
Gold,Old,Male,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Maryland,Indiana,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,US,Florida,Virginia,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Illinois,Tennessee,Long_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Frq_Fly,Negative,Business travel,151orMore,Eco,US,Pennsylvania,Massachusetts,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,AS,Washington,Alaska,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,EV,Georgia,South Carolina,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,WN,Nevada,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,MQ,Illinois,Connecticut,Short_Delay,No,Long_Flights,Detractor
Gold,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Passive
